site,year,month,site_date,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier,organism_groups,geographical_latitude,geographical_longitude,dat_id,group_id,corrected_mass_units,ind_n
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,1.936611,8.19,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.40805600000000003,4.49,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,2.852219,9.51,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,3,0.06,Invertebrates,Austroperla,6.475156999999999,13.05,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.110305,2.71,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,4.347392999999999,11.19,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.09809999999999999,2.59,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.141079,2.98,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
One Horse Creek,2016,1,One Horse Creek_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.18088100000000001,3.28,g,mm,1,16.6666666666666,Invertebrates,-42.29164925,171.8179373,df_Pomeranz.xlsx,13637,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.32655199999999995,4.12,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.25238,3.73,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,0.132652,2.91,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austroperla,2.759906,9.39,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0205,1.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0214,1.55,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.159414,3.55,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.030000000000000002,1.78,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0192,1.48,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0304,1.79,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0288,1.75,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0123,1.23,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0501,2.2,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.41480100000000003,5.27,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0235,1.61,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.027200000000000002,1.71,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.113931,3.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0111,1.18,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.049499999999999995,2.19,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.101003,2.94,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.023200000000000002,1.6,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.06949999999999999,2.52,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0218,1.56,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.030800000000000004,1.8,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0109,1.17,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.044700000000000004,2.1,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0815,2.69,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0235,1.61,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0342,1.88,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.032499999999999994,1.84,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Austrosimulium,0.0501,2.2,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00924,1.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0768,2.6,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.22488,4.04,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.340512,4.79,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.315114,4.64,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.1394,3.32,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0147,1.32,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.381731,5.02,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00462,0.82,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0134,1.27,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.203794,3.88,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.145618,3.38,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00644,0.94,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.248636,4.21,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0607,2.36,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.279943,4.42,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0607,2.36,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0156,1.35,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.054599999999999996,2.26,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00611,0.92,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00336,0.72,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.279943,4.42,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0858,2.72,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.113373,3.05,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.308536,4.6,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.21418399999999999,3.96,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.343986,4.81,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00696,0.97,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.24719899999999997,4.2,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0327,1.83,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.057,2.3,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.335339,4.76,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0761,2.59,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0552,2.27,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00409,0.78,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0961,2.85,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0478,2.14,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.27229000000000003,4.37,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.41399600000000003,5.19,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00336,0.72,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00519,0.86,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.218159,3.99,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0037199999999999998,0.75,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.18634,3.74,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0768,2.6,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.39482999999999996,5.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.153075,3.45,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.27229000000000003,4.37,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.33191699999999996,4.74,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.231721,4.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0506,2.19,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0037199999999999998,0.75,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0601,2.35,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0147,1.32,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.004220000000000001,0.79,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0406,2,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.260305,4.29,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00696,0.97,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00883,1.07,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0761,2.59,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0897,2.77,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.325134,4.7,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.233104,4.1,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.13434,3.27,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0994,2.89,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.34748100000000004,4.83,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.356311,4.88,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.417894,5.21,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.197455,3.83,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.437707,5.31,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.231721,4.09,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.326822,4.71,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.260305,4.29,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.340512,4.79,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.054,2.25,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.00749,1,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
Italian,2016,1,Italian_2016_1,surber,3,0.06,Invertebrates,Beraeoptera,0.0293,1.75,g,mm,1,16.6666666666666,Invertebrates,-42.04798431,171.9143613,df_Pomeranz.xlsx,13631,mg_dw,5.555555555555533
